molecule_chembl_id,canonical_smiles,canonical_smiles_rdkit,smiles,endpoint,target_pKi,target_value,p_endpoint_mean,p_endpoint_std,p_endpoint_min,p_endpoint_max,p_endpoint_range,high_replicate_spread,n_activity_records,n_unique_assays,n_unique_documents,n_unique_original_smiles,n_unique_rdkit_smiles,median_standard_value_nM,min_standard_value_nM,max_standard_value_nM,heavy_atom_count,mol_wt_rdkit,assay_type_set,assay_chembl_ids,document_chembl_ids,activity_ids
CHEMBL456498,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C5=NCCN5)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C5=NCCN5)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C5=NCCN5)CC4)cc2)CC3)cc1,pKi,10.67778070526608,10.67778070526608,10.67778070526608,0.0,10.67778070526608,10.67778070526608,0.0,False,1,1,1,1,1,0.021,0.021,0.021,36,495.50500000000034,B,CHEMBL1010168,CHEMBL1154516,2619891
CHEMBL226826,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(Cn2ccnc2)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(Cn2ccnc2)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(Cn2ccnc2)c1Cl,pKi,10.657577319177793,10.657577319177793,10.657577319177793,0.0,10.657577319177793,10.657577319177793,0.0,False,1,1,1,1,1,0.022,0.022,0.022,34,536.8280000000002,B,CHEMBL889317,CHEMBL1145379,1901372
CHEMBL390055,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C(=O)NCCC(=O)O)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C(=O)NCCC(=O)O)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C(=O)NCCC(=O)O)c1Cl,pKi,10.657577319177793,10.657577319177793,10.657577319177793,0.0,10.657577319177793,10.657577319177793,0.0,False,1,1,1,1,1,0.022,0.022,0.022,39,614.8950000000002,B,CHEMBL889317,CHEMBL1145379,1901394
CHEMBL157417,N=C(N)c1cccc(-n2nncc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1.O=C(O)C(F)(F)F,N=C(N)c1cccc(-n2nncc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,N=C(N)c1cccc(-n2nncc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,pKi,10.638272163982407,10.638272163982407,10.638272163982407,0.0,10.638272163982407,10.638272163982407,0.0,False,1,1,1,1,1,0.023,0.023,0.023,33,461.5070000000002,B,CHEMBL806254,CHEMBL1134213,296030
CHEMBL376791,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)CCCN(C)C)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)CCCN(C)C)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)CCCN(C)C)c1Cl,pKi,10.619788758288394,10.619788758288394,10.619788758288394,0.0,10.619788758288394,10.619788758288394,0.0,False,1,1,1,1,1,0.024,0.024,0.024,37,584.9570000000002,B,CHEMBL889317,CHEMBL1145379,1901400
CHEMBL449702,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C2=NCCS2)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C2=NCCS2)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C2=NCCS2)c1Cl,pKi,10.619788758288394,10.619788758288394,10.619788758288394,0.0,10.619788758288394,10.619788758288394,0.0,False,1,1,1,1,1,0.024,0.024,0.024,36,584.9380000000002,B,CHEMBL889317,CHEMBL1145379,1901384
CHEMBL471550,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(Cn5ccnc5C)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(Cn5ccnc5C)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(Cn5ccnc5C)CC4)cc2)CC3)cc1,pKi,10.602059991327963,10.602059991327963,10.602059991327963,0.0,10.602059991327963,10.602059991327963,0.0,False,2,2,2,1,1,0.025,0.025,0.025,38,521.5430000000003,B,CHEMBL1010168;CHEMBL946423,CHEMBL1154516;CHEMBL1157522,2447230;2619870
CHEMBL177142,CC(=N)N1CCC(Oc2ccc3nc(C(C)C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,CC(=N)N1CCC(Oc2ccc3nc(C(C)C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,CC(=N)N1CCC(Oc2ccc3nc(C(C)C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,pKi,10.585026652029182,10.585026652029182,10.585026652029182,0.0,10.585026652029182,10.585026652029182,0.0,False,1,1,1,1,1,0.026,0.026,0.026,36,482.6320000000003,B,CHEMBL661804,CHEMBL1133358,58164
CHEMBL226668,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C2=NC(=O)CO2)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C2=NC(=O)CO2)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C2=NC(=O)CO2)c1Cl,pKi,10.585026652029182,10.585026652029182,10.585026652029182,0.0,10.585026652029182,10.585026652029182,0.0,False,1,1,1,1,1,0.026,0.026,0.026,37,582.8530000000002,B,CHEMBL889317,CHEMBL1145379,1901385
CHEMBL227308,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C(N)=O)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C(N)=O)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C(N)=O)c1Cl,pKi,10.585026652029182,10.585026652029182,10.585026652029182,0.0,10.585026652029182,10.585026652029182,0.0,False,1,1,1,1,1,0.026,0.026,0.026,34,542.8320000000003,B,CHEMBL889317,CHEMBL1145379,1901397
CHEMBL446752,COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN5CCCC5)CC4)cc2)CC3)cc1.O=C(O)C(F)(F)F,COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN5CCCC5)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN5CCCC5)CC4)cc2)CC3)cc1,pKi,10.568636235841012,10.568636235841012,10.568636235841012,0.0,10.568636235841012,10.568636235841012,0.0,False,1,1,1,1,1,0.027,0.027,0.027,35,467.57300000000043,B,CHEMBL1010168,CHEMBL1154516,2619865
CHEMBL24460,CCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1C/C=C/c1cccc(N)c1,CCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1C/C=C/c1cccc(N)c1,CCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1C/C=C/c1cccc(N)c1,pKi,10.55284196865778,10.55284196865778,10.55284196865778,0.0,10.55284196865778,10.55284196865778,0.0,False,1,1,1,1,1,0.028,0.028,0.028,31,417.55700000000013,B,CHEMBL660845,CHEMBL1135304,249243
CHEMBL257398,Cc1ccc(NC(=O)c2ccc(-n3ccccc3=O)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,Cc1ccc(NC(=O)c2ccc(-n3ccccc3=O)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,Cc1ccc(NC(=O)c2ccc(-n3ccccc3=O)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,pKi,10.55284196865778,10.55284196865778,10.55284196865778,0.0,10.55284196865778,10.55284196865778,0.0,False,1,1,1,1,1,0.028,0.028,0.028,33,458.90500000000014,B,CHEMBL930381,CHEMBL1145623,2166717
CHEMBL378093,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3)CC4)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3)CC4)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3)CC4)cc12,pKi,10.522878745280337,10.522878745280337,10.522878745280337,0.0,10.522878745280337,10.522878745280337,0.0,False,5,5,5,1,1,0.03,0.03,0.03,43,588.5900000000001,B,CHEMBL1273257;CHEMBL868637;CHEMBL900663;CHEMBL913626;CHEMBL927722,CHEMBL1137566;CHEMBL1139730;CHEMBL1140796;CHEMBL1146858;CHEMBL1268866,1755117;1809525;1993554;2073458;3514966
CHEMBL426439,N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-n3cnc4cnccc43)cc2F)c1,N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-n3cnc4cnccc43)cc2F)c1,N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-n3cnc4cnccc43)cc2F)c1,pKi,10.522878745280337,10.522878745280337,10.522878745280337,0.0,10.522878745280337,10.522878745280337,0.0,False,1,1,1,1,1,0.03,0.03,0.03,37,508.4390000000001,B,CHEMBL827136,CHEMBL1137915,1457255
CHEMBL226616,CCN(Cc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl)C1=NC(C)CO1,CCN(Cc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl)C1=NC(C)CO1,CCN(Cc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl)C1=NC(C)CO1,pKi,10.508638306165727,10.508638306165727,10.508638306165727,0.0,10.508638306165727,10.508638306165727,0.0,False,1,1,1,1,1,0.031,0.031,0.031,38,596.924,B,CHEMBL889317,CHEMBL1145379,1901387
CHEMBL228983,C[C@H](NC(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)C(=O)NCc1cc(Cl)ccc1CN,C[C@H](NC(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)C(=O)NCc1cc(Cl)ccc1CN,C[C@H](NC(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)C(=O)NCc1cc(Cl)ccc1CN,pKi,10.481486060122112,10.481486060122112,10.481486060122112,0.0,10.481486060122112,10.481486060122112,0.0,False,1,1,1,1,1,0.033,0.033,0.033,39,574.1030000000001,B,CHEMBL889048,CHEMBL1145355,1899292
CHEMBL252454,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Cc3ccc(-n4ccccc4=O)cc3F)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Cc3ccc(-n4ccccc4=O)cc3F)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Cc3ccc(-n4ccccc4=O)cc3F)cc12,pKi,10.481486060122112,10.481486060122112,10.481486060122112,0.0,10.481486060122112,10.481486060122112,0.0,False,1,1,1,1,1,0.033,0.033,0.033,36,497.4080000000002,B,CHEMBL927722,CHEMBL1140796,2073444
CHEMBL389638,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN2CC(=O)NC2=N)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN2CC(=O)NC2=N)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN2CC(=O)NC2=N)c1Cl,pKi,10.468521082957745,10.468521082957745,10.468521082957745,0.0,10.468521082957745,10.468521082957745,0.0,False,1,1,1,1,1,0.034,0.034,0.034,36,567.8420000000002,B,CHEMBL889317,CHEMBL1145379,1901378
CHEMBL461297,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,pKi,10.455931955649724,10.455931955649724,10.455931955649724,0.0,10.455931955649724,10.455931955649724,0.0,False,2,2,2,1,1,0.035,0.035,0.035,35,484.52200000000033,B,CHEMBL1010168;CHEMBL946423,CHEMBL1154516;CHEMBL1157522,2447239;2619858
CHEMBL227360,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C(=O)NCCN2CCCC2)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C(=O)NCCN2CCCC2)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C(=O)NCCN2CCCC2)c1Cl,pKi,10.443697499232712,10.443697499232712,10.443697499232712,0.0,10.443697499232712,10.443697499232712,0.0,False,1,1,1,1,1,0.036,0.036,0.036,41,639.9929999999998,B,CHEMBL889317,CHEMBL1145379,1901395
CHEMBL160489,N=C(N)c1cccc(-n2nnnc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1.O=C(O)C(F)(F)F,N=C(N)c1cccc(-n2nnnc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,N=C(N)c1cccc(-n2nnnc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,pKi,10.431798275933005,10.431798275933005,10.431798275933005,0.0,10.431798275933005,10.431798275933005,0.0,False,1,1,1,1,1,0.037,0.037,0.037,33,462.4950000000002,B,CHEMBL806254,CHEMBL1134213,267780
CHEMBL270034,CNC(=O)CN(C1CCCN(c2ccc(-n3ccccc3=O)cc2F)C1=O)S(=O)(=O)c1cc2ccc(Cl)nc2s1,CNC(=O)CN(C1CCCN(c2ccc(-n3ccccc3=O)cc2F)C1=O)S(=O)(=O)c1cc2ccc(Cl)nc2s1,CNC(=O)CN(C1CCCN(c2ccc(-n3ccccc3=O)cc2F)C1=O)S(=O)(=O)c1cc2ccc(Cl)nc2s1,pKi,10.431798275933005,10.431798275933005,10.431798275933005,0.0,10.431798275933005,10.431798275933005,0.0,False,1,1,1,1,1,0.037,0.037,0.037,40,604.0850000000002,B,CHEMBL933439,CHEMBL1143881,2121474
CHEMBL332157,N=C(N)c1cccc(-n2nnnc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,N=C(N)c1cccc(-n2nnnc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,N=C(N)c1cccc(-n2nnnc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,pKi,10.431798275933005,10.431798275933005,10.431798275933005,0.0,10.431798275933005,10.431798275933005,0.0,False,1,1,1,1,1,0.037,0.037,0.037,33,462.4950000000002,B,CHEMBL682006,CHEMBL1136511,830318
CHEMBL508428,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CC[C@@H](O)C5)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CC[C@@H](O)C5)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CC[C@@H](O)C5)CC4)cc2)CC3)cc1,pKi,10.42021640338319,10.42021640338319,10.42021640338319,0.0,10.42021640338319,10.42021640338319,0.0,False,1,1,1,1,1,0.038,0.038,0.038,38,526.5590000000004,B,CHEMBL946423,CHEMBL1157522,2447234
CHEMBL1202108,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)NC(CCCN=C(N)N)B(O)O.O=C(O)C(F)(F)F,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)NC(CCCN=C(N)N)B(O)O,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)NC(CCCN=C(N)N)B(O)O,pKi,10.397940008672037,10.397940008672037,10.397940008672037,0.0,10.397940008672037,10.397940008672037,0.0,False,1,1,1,1,1,0.04,0.04,0.04,33,460.3440000000002,B,CHEMBL663267,CHEMBL1132311,1290319
CHEMBL154512,Cc1cc(C(=O)Nc2ccc(-c3ccccc3C(F)(F)F)cc2)n(-c2cccc(C(=N)N)c2)n1,Cc1cc(C(=O)Nc2ccc(-c3ccccc3C(F)(F)F)cc2)n(-c2cccc(C(=N)N)c2)n1,Cc1cc(C(=O)Nc2ccc(-c3ccccc3C(F)(F)F)cc2)n(-c2cccc(C(=N)N)c2)n1,pKi,10.397940008672037,10.397940008672037,10.397940008672037,0.0,10.397940008672037,10.397940008672037,0.0,False,1,1,1,1,1,0.04,0.04,0.04,34,463.46300000000014,B,CHEMBL662444,CHEMBL1134648,245572
CHEMBL211410,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4ccc5onc(N)c5c4)c3C2=O)cc1,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4ccc5onc(N)c5c4)c3C2=O)cc1,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4ccc5onc(N)c5c4)c3C2=O)cc1,pKi,10.397940008672037,10.397940008672037,10.397940008672037,0.0,10.397940008672037,10.397940008672037,0.0,False,1,1,1,1,1,0.04,0.04,0.04,40,546.5530000000001,B,CHEMBL868637,CHEMBL1146858,1755216
CHEMBL362362,N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-n3cnc4ccncc43)cc2F)c1,N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-n3cnc4ccncc43)cc2F)c1,N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-n3cnc4ccncc43)cc2F)c1,pKi,10.397940008672037,10.397940008672037,10.397940008672037,0.0,10.397940008672037,10.397940008672037,0.0,False,1,1,1,1,1,0.04,0.04,0.04,37,508.4390000000001,B,CHEMBL827136,CHEMBL1137915,1457259
CHEMBL373528,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4cccc5onc(N)c45)c3C2=O)cc1,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4cccc5onc(N)c45)c3C2=O)cc1,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4cccc5onc(N)c45)c3C2=O)cc1,pKi,10.397940008672037,10.397940008672037,10.397940008672037,0.0,10.397940008672037,10.397940008672037,0.0,False,1,1,1,1,1,0.04,0.04,0.04,40,546.5530000000001,B,CHEMBL913626,CHEMBL1139730,1809523
CHEMBL421808,Cc1cc(C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)n(-c2cccc(C(=N)N)c2)n1,Cc1cc(C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)n(-c2cccc(C(=N)N)c2)n1,Cc1cc(C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)n(-c2cccc(C(=N)N)c2)n1,pKi,10.387216143280265,10.387216143280265,10.387216143280265,0.0,10.387216143280265,10.387216143280265,0.0,False,1,1,1,1,1,0.041,0.041,0.041,34,476.5220000000002,B,CHEMBL662444,CHEMBL1134648,241512
CHEMBL460385,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,pKi,10.387216143280265,10.387216143280265,10.387216143280265,0.0,10.387216143280265,10.387216143280265,0.0,False,1,1,1,1,1,0.041,0.041,0.041,34,459.5500000000003,B,CHEMBL1010168,CHEMBL1154516,2619860
CHEMBL456676,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN5CCOCC5)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN5CCOCC5)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN5CCOCC5)CC4)cc2)CC3)cc1,pKi,10.3767507096021,10.3767507096021,10.3767507096021,0.0,10.3767507096021,10.3767507096021,0.0,False,1,1,1,1,1,0.042,0.042,0.042,37,501.58700000000044,B,CHEMBL1010168,CHEMBL1154516,2619868
CHEMBL518648,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CNC(C)C)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CNC(C)C)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CNC(C)C)CC4)cc2)CC3)cc1,pKi,10.3767507096021,10.3767507096021,10.3767507096021,0.0,10.3767507096021,10.3767507096021,0.0,False,1,1,1,1,1,0.042,0.042,0.042,36,498.5490000000003,B,CHEMBL946423,CHEMBL1157522,2447238
CHEMBL258274,COC(=O)CN(C1CCCN(c2ccc(-n3ccccc3=O)cc2)C1=O)S(=O)(=O)c1cc2ccc(Cl)nc2s1,COC(=O)CN(C1CCCN(c2ccc(-n3ccccc3=O)cc2)C1=O)S(=O)(=O)c1cc2ccc(Cl)nc2s1,COC(=O)CN(C1CCCN(c2ccc(-n3ccccc3=O)cc2)C1=O)S(=O)(=O)c1cc2ccc(Cl)nc2s1,pKi,10.366531544420413,10.366531544420413,10.366531544420413,0.0,10.366531544420413,10.366531544420413,0.0,False,1,1,1,1,1,0.043,0.043,0.043,39,587.0790000000002,B,CHEMBL933439,CHEMBL1143881,2121469
CHEMBL518473,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(N(C)C)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(N(C)C)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(N(C)C)CC4)cc2)CC3)cc1,pKi,10.366531544420413,10.366531544420413,10.366531544420413,0.0,10.366531544420413,10.366531544420413,0.0,False,1,1,1,1,1,0.043,0.043,0.043,33,445.52300000000025,B,CHEMBL1010168,CHEMBL1154516,2619900
CHEMBL221906,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,pKi,10.356547323513812,10.356547323513812,10.356547323513812,0.0,10.356547323513812,10.356547323513812,0.0,False,2,2,2,1,1,0.044,0.044,0.044,31,456.33300000000014,B,CHEMBL1273257;CHEMBL968695,CHEMBL1138586;CHEMBL1268866,2517464;3515045
CHEMBL227307,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)S(C)(=O)=O)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)S(C)(=O)=O)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)S(C)(=O)=O)c1Cl,pKi,10.346787486224656,10.346787486224656,10.346787486224656,0.0,10.346787486224656,10.346787486224656,0.0,False,1,1,1,1,1,0.045,0.045,0.045,35,577.8990000000002,B,CHEMBL889317,CHEMBL1145379,1901398
CHEMBL425132,CC(=N)N1CCC(Oc2ccc3nc(C(C)(C)C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,CC(=N)N1CCC(Oc2ccc3nc(C(C)(C)C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,CC(=N)N1CCC(Oc2ccc3nc(C(C)(C)C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,pKi,10.337242168318426,10.337242168318426,10.337242168318426,0.0,10.337242168318426,10.337242168318426,0.0,False,1,1,1,1,1,0.046,0.046,0.046,37,496.6590000000003,B,CHEMBL661804,CHEMBL1133358,69896
CHEMBL118494,COc1ccc2ccc(S(=O)(=O)N[C@@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2c1,COc1ccc2ccc(S(=O)(=O)N[C@@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2c1,COc1ccc2ccc(S(=O)(=O)N[C@@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2c1,pKi,10.327902142064282,10.327902142064282,10.327902142064282,0.0,10.327902142064282,10.327902142064282,0.0,False,1,1,1,1,1,0.047,0.047,0.047,32,452.5360000000002,B,CHEMBL661582,CHEMBL1132151,1060861
CHEMBL260086,O=C(Nc1c(O)cc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(N2CCCCC2=O)cc1,O=C(Nc1c(O)cc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(N2CCCCC2=O)cc1,O=C(Nc1c(O)cc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(N2CCCCC2=O)cc1,pKi,10.327902142064282,10.327902142064282,10.327902142064282,0.0,10.327902142064282,10.327902142064282,0.0,False,1,1,1,1,1,0.047,0.047,0.047,34,499.3540000000003,B,CHEMBL930381,CHEMBL1145623,2166708
CHEMBL518253,COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1.O=C(O)C(F)(F)F,COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,pKi,10.318758762624412,10.318758762624412,10.318758762624412,0.0,10.318758762624412,10.318758762624412,0.0,False,1,1,1,1,1,0.048,0.048,0.048,33,441.5350000000003,B,CHEMBL1010168,CHEMBL1154516,2619861
